,structCompId,complexId.x,abandonFlag,allocMtrFlag,attended8Hr,condenProdFlag,distToShore,drillingFlag,firedVesselFl,gasProdFlag,gasFlaringFlag,mmsCompanyNum,manned24Hr,majCmplxFlag,leaseNum,lastRevDate.x,lactMtrFlag,injectionCode,heliportFlag,workoverFlag,waterProdFlag,waterDepth,tankGaugeFlag,sulfurProdFlag,subdistrictCode,storeTankFlag,rigCount,qtrType,prodEqpmtFlag,productionFlag,powerSourceType,powerGenFlag,oilProdFlag,gasSaleMtrFlag,fldNameCode,districtCode.x,craneCounty,compressorFlag,comglProdFlag,bedCount,areaCode.x,blockNumber.x,meterProverFl,districtCode.y,structNum,areaCode.y,blockNumber.y,structName,srfNrthSthDist,nrthSthDepCode.x,srfEstWstDist.x,estWstDepCode.x,xLoc,yLoc,longitude,latitude,areaCode,blockNumber,complexId.y,deckCount,estWstDepCode.y,installDate,lastRevDate.y,majStructFlg,nrthSthDepCode.y,removalDate,slantSlotCount,slotCount,slotDrillCount,satelliteCompletionCount,structureName,structureNumber,structureTypeCode,srfEstWstDist.y,srfNrtSthDist,underwaterCompCount,authorityType,authorityNumber,authorityStatus,removalYr,installYr
56,10047_1,10047,Y,N,N,N,25,N,N,N,N,56,N,N,742,15-Aug-94,N,NA,N,N,N,49,N,N,NA,N,NA,N,N,N,NA,N,N,N,HI160,4,NA,N,NA,NA,HI,136,NA,4,1,HI,136,4,3480,S,5205,E,3549790.81,549960,-94.138018,29.257306,HI,136,10047,1,E,1-Jan-65,15-Aug-94,N,S,31-Dec-75,NA,3,1,NA,4,1,WP,5205,3480,NA,OCS LEASE,742,TERMIN,1975,1965
57,10048_1,10048,Y,N,N,N,20,N,N,N,N,1750,N,N,518,15-Aug-94,N,NA,N,N,N,50,N,N,NA,N,NA,N,N,N,NA,N,N,N,HI140,4,NA,N,NA,NA,HI,140,NA,4,1,HI,140,B,7022,S,4707,W,3480502.81,553502,-94.354713,29.274783,HI,140,10048,1,W,1-Jan-62,15-Aug-94,N,S,26-Jul-93,NA,2,2,0,B,1,WP,4707,7022,0,OCS LEASE,518,TERMIN,1993,1962
58,10049_1,10049,Y,N,N,N,26,N,N,N,N,56,N,N,743,8-Apr-04,N,NA,N,N,N,51,N,N,NA,N,0,N,N,N,NA,N,N,N,HI160,4,0,N,NA,NA,HI,160,NA,4,1,HI,160,2,5802,N,6066,E,3548929.81,540678,-94.141925,29.231897,HI,160,10049,1,E,1-Jan-61,15-Aug-94,N,N,20-Dec-00,NA,3,2,0,2,1,WP,6066,5802,0,OCS LEASE,743,TERMIN,2000,1961
59,1005_1,1005,N,N,N,N,51,N,N,N,N,2628,N,N,809,2-Jul-13,N,NA,Y,N,N,134,N,N,NA,N,0,N,Y,N,NA,N,N,N,EI205,3,1,N,N,NA,EI,227,N,3,1,EI,227,C,2842,S,1370,W,1896214.88,-31735.6,-91.65660375,28.57900089,EI,227,1005,3,W,9-Aug-01,20-Mar-02,N,S,7-Jul-21,NA,2,1,NA,C,1,FIXED,1370,2842,NA,OCS LEASE,809,RELINQ,2021,2001
60,10050_1,10050,N,N,N,N,17,N,N,N,N,3035,N,Y,NA,3-Oct-19,N,N,Y,N,N,61,N,N,NA,N,0,P,N,N,G,N,N,N,GA255,4,1,N,N,10,GA,255,N,4,1,GA,255,A,2630,N,4460,W,3353535.81,448810,-94.764615,29.000298,GA,255,10050,2,W,1-Jan-72,25-Sep-03,Y,N,15-Jun-22,NA,10,7,1,A,1,FIXED,4460,2630,0,NA,NA,NA,2022,1972
61,10051_1,10051,Y,N,N,N,26,N,N,N,N,984,N,N,709,15-Aug-94,N,NA,Y,N,N,68,N,N,NA,N,NA,N,N,N,NA,N,N,N,GA288,4,NA,N,NA,NA,GA,288,NA,4,1,GA,288,2,2730,S,2650,E,3378105.81,406650,-94.692658,28.881949,GA,288,10051,1,E,1-Jan-63,15-Aug-94,N,S,31-Dec-86,NA,3,3,0,2,1,WP,2650,2730,0,OCS LEASE,709,TERMIN,1986,1963
62,10052_1,10052,Y,N,N,N,26,N,N,N,N,1663,N,N,709,16-Sep-99,N,NA,N,N,N,68,N,N,NA,N,0,N,N,N,NA,N,N,N,GA288,4,0,N,NA,NA,GA,288,N,4,1,GA,288,18,1306,S,4050,E,3376705.81,405226,-94.697193,28.878176,GA,288,10052,2,E,1-Jan-67,30-Oct-98,N,S,3-Jun-99,NA,3,2,NA,18,1,WP,4050,1306,0,OCS LEASE,709,TERMIN,1999,1967
63,10053_1,10053,Y,N,N,N,29,N,N,N,N,984,N,N,714,15-Aug-94,N,NA,Y,N,N,68,N,N,NA,N,NA,N,N,N,NA,N,N,N,GA288,4,NA,N,NA,NA,GA,296,NA,4,1,GA,296,3,8466,N,7252,E,3373503.81,395454,-94.708312,28.851641,GA,296,10053,1,E,1-Jan-67,15-Aug-94,N,N,31-Dec-84,NA,3,2,NA,3,1,WP,7252,8466,0,OCS LEASE,714,TERMIN,1984,1967
64,10054_1,10054,Y,N,N,N,29,N,N,N,N,984,N,N,714,15-Aug-94,N,NA,N,N,N,68,N,N,NA,N,NA,N,N,N,NA,N,N,N,GA288,4,NA,N,NA,NA,GA,296,NA,4,1,GA,296,5,8569,N,3420,W,3368335.81,395351,-94.724458,28.851878,GA,296,10054,1,W,1-Jan-64,15-Aug-94,N,N,31-Dec-75,NA,3,3,0,5,1,WP,3420,8569,0,OCS LEASE,714,TERMIN,1975,1964
65,10055_1,10055,Y,N,N,N,35,N,N,N,N,185,Y,Y,G01723,15-Aug-94,N,NA,Y,N,N,116,N,N,NA,N,NA,P,Y,N,NA,Y,N,N,BA001A,4,NA,N,NA,12,BA,A   1,NA,4,1,BA,A   1,A,6529,S,1974,E,3188701.81,204529,-95.304179,28.344173,BA,A   1,10055,2,E,1-Jan-72,15-Aug-94,Y,S,31-Dec-85,NA,9,4,0,A,1,FIXED,1974,6529,0,OCS LEASE,G01723,RELINQ,1985,1972
66,10056_1,10056,Y,N,N,N,27,N,N,N,N,748,N,Y,G01831,15-Aug-94,N,NA,N,N,N,60,N,N,NA,N,NA,N,N,N,NA,N,N,N,HI206,4,NA,N,NA,NA,HI,206,NA,4,1,HI,206,A,7300,N,6100,E,3469695.81,491660,-94.39622,29.106,HI,206,10056,3,E,1-Jan-75,15-Aug-94,Y,N,11-Apr-93,NA,7,7,0,A,1,FIXED,6100,7300,0,OCS LEASE,G01831,TERMIN,1993,1975
67,10056_2,10056,Y,N,N,N,27,N,N,N,N,748,N,Y,G01831,15-Aug-94,N,NA,N,N,N,60,N,N,NA,N,NA,N,N,N,NA,N,N,N,HI206,4,NA,N,NA,NA,HI,206,NA,4,2,HI,206,A-AUX1,7315,N,6086,E,3469709.81,491645,-94.396178,29.105957,HI,206,10056,1,E,1-Jan-75,15-Aug-94,Y,N,11-Apr-93,NA,0,0,0,A-AUX1,2,FIXED,6086,7315,0,OCS LEASE,G01831,TERMIN,1993,1975
68,10056_3,10056,Y,N,N,N,27,N,N,N,N,748,N,Y,G01831,15-Aug-94,N,NA,N,N,N,60,N,N,NA,N,NA,N,N,N,NA,N,N,N,HI206,4,NA,N,NA,NA,HI,206,NA,4,3,HI,206,A-AUX2,7315,N,6186,E,3469609.81,491645,-94.396491,29.105968,HI,206,10056,1,E,1-Jan-75,15-Aug-94,N,N,11-Apr-93,NA,0,0,0,A-AUX2,3,FIXED,6186,7315,0,OCS LEASE,G01831,TERMIN,1993,1975
69,10057_1,10057,Y,N,N,N,78,N,N,N,N,2200,N,Y,G02694,4-Nov-05,N,NA,N,N,N,193,N,N,NA,N,0,NA,N,N,NA,N,N,N,HI511A,4,2,N,NA,NA,HI,A 511,N,4,1,HI,A 511,A,2900,S,6100,E,3485535.81,137540,-94.390353,28.131065,HI,A 511,10057,2,E,1-Jan-76,31-May-02,Y,S,12-Mar-05,NA,24,18,NA,A,1,FIXED,6100,2900,NA,OCS LEASE,G02694,TERMIN,2005,1976
70,10058_1,10058,N,N,N,N,106,N,N,N,N,105,N,Y,G02393,9-Jun-22,N,NA,Y,N,N,327,N,N,NA,N,0,P,Y,N,G,Y,N,N,HI573A,4,1,Y,NA,NA,HI,A 573,N,4,1,HI,A 573,A,2327,N,1841,E,3632354.81,68953,-93.944508,27.925918,HI,A 573,10058,2,E,1-Jan-75,9-Jun-22,Y,N,NA,NA,18,18,0,A,1,FIXED,1841,2327,0,OCS LEASE,G02393,TERMIN,NA,1975
71,10059_1,10059,Y,N,N,N,109,N,Y,N,N,2266,Y,Y,G02418,27-Nov-01,N,NA,Y,N,N,227,N,N,NA,Y,0,P,Y,N,NA,Y,N,N,HI327A,4,2,Y,NA,21,HI,A 327,NA,4,1,HI,A 327,A,327,S,6290,W,3751365.81,150807,-93.564662,28.136131,HI,A 327,10059,2,W,1-Jan-76,8-Apr-96,Y,S,23-Oct-01,NA,24,19,0,A,1,FIXED,6290,327,1,OCS LEASE,G02418,TERMIN,2001,1976
72,1006_1,1006,N,N,N,Y,33,N,N,Y,N,105,N,N,G12941,20-Jun-14,N,N,Y,N,Y,44,N,N,NA,N,0,N,Y,Y,NA,N,N,N,SS154,2,1,N,Y,NA,SS,129,N,2,1,SS,129,B,6162,N,4277,E,2026923,37660.764,-91.24931474,28.77019765,SS,129,1006,3,E,9-Apr-02,6-Sep-22,N,N,NA,NA,2,2,NA,B,1,FIXED,4277,6162,NA,OCS LEASE,G12941,TERMIN,NA,2002
73,10060_1,10060,N,N,N,N,118,N,N,N,N,3033,N,Y,G02434,14-Apr-14,N,NA,Y,N,N,350,N,N,NA,N,0,P,N,N,D,N,N,N,HI370A,4,0,N,Y,23,HI,A 370,N,4,1,HI,A 370,A,5275,N,3500,W,3788175.81,97685,-93.458398,27.985446,HI,A 370,10060,2,W,1-Jan-76,12-Apr-05,Y,N,9-Dec-20,NA,24,17,0,A,1,FIXED,3500,5275,0,OCS LEASE,G02434,TERMIN,2020,1976
74,10061_1,10061,Y,N,N,N,38,N,N,N,N,2451,N,Y,G02663,23-Jul-15,N,NA,Y,N,N,155,N,N,NA,N,0,P,N,N,G,Y,N,N,BA070A,4,1,N,NA,NA,BA,A  70,NA,4,1,BA,A  70,A,7766,N,6950,W,3007545.81,79354,-95.877512,28.014574,BA,A  70,10061,2,W,1-Jan-75,16-Oct-12,Y,N,24-Aug-14,NA,24,14,0,A,1,FIXED,6950,7766,0,OCS LEASE,G02663,TERMIN,2014,1975
75,10062_1,10062,Y,N,N,N,116,N,N,N,N,105,N,Y,G02428,26-Jun-14,N,NA,Y,N,N,305,N,N,NA,N,0,P,Y,N,D,Y,N,N,HI370A,4,1,Y,NA,17,HI,A 350,NA,4,1,HI,A 350,A,6850,S,10800,W,3787555.81,109810,-93.458538,28.018835,HI,A 350,10062,2,W,1-Jan-76,3-Oct-08,Y,S,9-Jul-16,NA,24,21,0,A,1,FIXED,10800,6850,0,OCS LEASE,G02428,RELINQ,2016,1976
76,10063_1,10063,Y,N,N,N,100,N,N,N,N,3035,N,Y,G02735,25-Jul-18,N,NA,Y,N,N,210,N,N,NA,N,0,P,Y,N,G,N,N,N,HI309A,4,1,N,NA,NA,HI,A 309,N,4,1,HI,A 309,A,7220,S,6910,W,3751985.81,189380,-93.557173,28.242024,HI,A 309,10063,3,W,1-Jan-76,31-Mar-08,Y,S,13-Jul-18,NA,20,18,0,A,1,FIXED,6910,7220,2,OCS LEASE,G02735,TERMIN,2018,1976
77,10064_1,10064,Y,N,N,N,104,N,Y,N,N,3295,N,Y,G02423,27-Jun-14,N,NA,Y,N,N,220,N,N,NA,N,0,N,Y,N,G,Y,N,N,HI334A,4,2,Y,NA,NA,HI,A 334,N,4,1,HI,A 334,A,2600,N,2200,W,3715595.81,147880,-93.675932,28.132613,HI,A 334,10064,2,W,1-Jan-75,21-Aug-07,Y,N,5-Aug-16,NA,18,13,NA,A,1,FIXED,2200,2600,NA,OCS LEASE,G02423,TERMIN,2016,1975
78,10065_1,10065,Y,N,N,N,97,N,N,N,N,2589,N,N,G02426,23-Jul-15,N,NA,N,N,N,225,N,N,NA,N,0,NA,N,N,NA,N,N,N,HI340A,4,0,N,NA,NA,HI,A 340,N,4,1,HI,A 340,A,832,N,4520,W,3638715.81,133808,-93.916106,28.103355,HI,A 340,10065,2,W,1-Jan-75,17-Nov-04,Y,N,3-Sep-13,NA,24,23,0,A,1,FIXED,4520,832,0,NA,NA,NA,2013,1975
79,10066_1,10066,N,N,Y,N,106,N,Y,Y,N,105,N,Y,G02393,9-Jun-22,Y,NA,Y,N,Y,336,N,N,NA,Y,0,P,Y,Y,G,Y,Y,Y,HI573A,4,4,Y,NA,19,HI,A 573,Y,4,1,HI,A 573,B,5135,S,6142,E,3628053.81,60575,-93.958929,27.90341,HI,A 573,10066,3,E,1-Jan-75,9-Jun-22,Y,S,NA,NA,18,17,2,B,1,FIXED,6142,5135,1,OCS LEASE,G02393,TERMIN,NA,1975
80,10067_1,10067,Y,N,N,N,114,N,N,N,N,491,N,Y,G02421,16-Nov-04,N,NA,N,N,N,265,N,N,NA,N,0,P,N,N,NA,N,N,N,HI330A,4,1,N,NA,24,HI,A 330,NA,4,1,HI,A 330,A,2979,S,10991,W,3779826.81,137619,-93.478395,28.096235,HI,A 330,10067,2,W,1-Jan-75,21-Jan-99,Y,S,13-Oct-02,NA,24,16,1,A,1,FIXED,10991,2979,0,OCS LEASE,G02421,TERMIN,2002,1975
81,10068_1,10068,Y,N,N,N,105,N,N,N,N,777,N,N,G02378,11-Jun-97,N,N,N,N,N,238,N,N,NA,N,0,N,N,N,NA,N,N,N,HI520A,4,0,N,N,NA,HI,A 520,N,4,1,HI,A 520,A,6141,S,7044,W,3625399.81,140781,-93.956433,28.1241,HI,A 520,10068,2,W,1-Jan-75,15-Aug-94,Y,S,10-Sep-91,NA,24,7,0,A,1,FIXED,7044,6141,0,OCS LEASE,G02378,TERMIN,1991,1975
82,10069_1,10069,Y,N,N,N,109,N,N,N,N,78,N,N,G02388,6-Apr-95,N,N,N,N,N,328,N,N,NA,N,NA,N,N,N,NA,N,N,N,HI563A,4,NA,N,N,NA,HI,A 563,NA,4,1,HI,A 563,A,2232,S,4502,E,3487133.81,73512,-94.393221,27.954939,HI,A 563,10069,2,E,1-Jan-76,15-Aug-94,Y,S,31-Dec-76,NA,24,5,NA,A,1,FIXED,4502,2232,NA,OCS LEASE,G02388,PROD,1976,1976
83,1007_1,1007,Y,N,N,N,45,N,N,N,N,2312,N,N,G21125,29-Nov-11,NA,NA,Y,N,N,260,N,NA,NA,N,0,N,N,N,NA,N,NA,NA,GI102,1,1,N,NA,NA,GI,103,NA,1,1,GI,103,A,2162,S,2068,W,2415453.77,-92705.37,-90.04146829,28.40532205,GI,103,1007,4,W,3-Sep-01,25-Apr-06,N,S,5-Jun-11,NA,3,2,NA,A,1,FIXED,2068,2162,NA,OCS LEASE,G21125,TERMIN,2011,2001
84,10070_1,10070,N,Y,N,Y,28,N,Y,Y,N,3295,N,Y,G01848,11-Feb-16,N,NA,Y,N,Y,49,N,N,NA,N,0,T,Y,Y,G,Y,N,Y,HI129,4,1,N,NA,NA,HI,129,N,4,1,HI,129,5,2264,N,3756,E,3662119.81,560056,-93.78466137,29.27174134,HI,129,10070,1,E,1-Jan-76,10-Jan-13,N,N,NA,NA,3,3,0,5,1,FIXED,3756,2264,0,OCS LEASE,G01848,PROD,NA,1976
85,10070_2,10070,N,Y,N,Y,28,N,Y,Y,N,3295,N,Y,G01848,11-Feb-16,N,NA,Y,N,Y,49,N,N,NA,N,0,T,Y,Y,G,Y,N,Y,HI129,4,1,N,NA,NA,HI,129,N,4,2,HI,129,CPF,2264,N,3755,E,560056,3662121,-93.78465823,29.27174122,HI,129,10070,2,E,1-Jan-76,25-Jul-05,Y,N,NA,NA,0,0,4,CPF,2,FIXED,3755,2264,0,OCS LEASE,G01848,PROD,NA,1976
86,10071_1,10071,N,Y,Y,Y,39,N,N,Y,N,3678,Y,Y,G01757,10-Jun-15,N,N,Y,N,Y,188,N,N,NA,N,0,P,Y,Y,G,Y,Y,Y,BA105A,4,2,Y,Y,10,BA,A 105,N,4,1,BA,A 105,A,1815,N,4151,W,2973066.81,37785,-95.987635,27.902779,BA,A 105,10071,2,W,1-Jan-75,29-Apr-04,Y,N,NA,NA,12,5,0,A,1,FIXED,4151,1815,0,OCS LEASE,G01757,PROD,NA,1975
87,10072_1,10072,Y,N,N,N,105,N,N,N,N,2451,N,Y,G02414,23-Jul-15,N,NA,Y,N,N,230,N,N,NA,N,0,NA,N,N,NA,N,N,N,HI323A,4,1,N,NA,NA,HI,A 323,NA,4,1,HI,A 323,A,7089,N,3738,W,3685453.81,159231,-93.767772,28.16754,HI,A 323,10072,2,W,1-Jan-75,6-Sep-06,Y,N,14-Apr-11,NA,24,17,0,A,1,FIXED,3738,7089,0,OCS LEASE,G02414,TERMIN,2011,1975
88,10073_1,10073,Y,N,N,N,118,N,N,N,N,105,N,Y,G02392,23-Jul-15,N,NA,Y,N,N,295,N,N,NA,N,1,P,N,N,G,N,N,N,HI573A,4,1,N,NA,28,HI,A 572,NA,4,1,HI,A 572,C,4500,S,5000,W,3623355.81,75780,-93.971435,27.945742,HI,A 572,10073,2,W,1-Jan-76,15-Dec-05,Y,S,27-Apr-10,NA,18,16,0,C,1,FIXED,5000,4500,0,TIME EXTENSION,NA,NA,2010,1976
89,10074_1,10074,N,N,N,N,78,N,N,N,N,2628,N,Y,G02366,11-Jan-23,N,NA,Y,N,N,173,N,N,NA,Y,0,P,N,Y,G,N,N,N,HI474A,4,2,N,NA,28,HI,A 474,N,4,1,HI,A 474,A,2793,S,3000,W,3542155.81,184953,-94.208829,28.255102,HI,A 474,10074,2,W,1-Jan-76,24-Jun-13,Y,S,NA,NA,24,21,0,A,1,FIXED,3000,2793,0,ROW,G29536,ACT,NA,1976
90,10075_1,10075,N,N,Y,Y,40,N,N,Y,N,2451,Y,Y,G02665,9-Dec-21,N,NA,Y,N,Y,200,N,N,NA,N,0,P,Y,Y,G,Y,N,Y,BA133A,4,1,Y,NA,8,BA,A 133,NA,4,1,BA,A 133,A,3929,N,4681,W,2957756.81,19831,-96.036418,27.854496,BA,A 133,10075,2,W,1-Jan-76,7-May-04,Y,N,NA,NA,24,12,0,A,1,FIXED,4681,3929,0,OCS LEASE,G02665,OPERNS,NA,1976
91,10076_1,10076,Y,N,N,N,98,N,N,N,N,35,N,Y,G02380,2-Jul-97,N,NA,N,N,N,191,N,N,NA,N,0,N,N,N,NA,N,N,N,HI532A,4,1,N,NA,NA,HI,A 532,N,4,1,HI,A 532,A,5484,S,2731,W,3446846.81,124284,-94.511864,28.098773,HI,A 532,10076,2,W,1-Jan-76,2-Jul-97,Y,S,7-Jun-97,NA,12,3,0,A,1,FIXED,2731,5484,0,OCS LEASE,G02380,TERMIN,1997,1976
92,10077_1,10077,N,N,N,N,81,N,N,N,N,2312,N,Y,G02372,2-Feb-12,N,G,Y,N,N,180,N,N,NA,Y,0,P,N,Y,G,N,N,N,HI474A,4,2,N,Y,28,HI,A 489,N,4,1,HI,A 489,B,6842,N,4969,E,3550026.81,175318,-94.185634,28.227736,HI,A 489,10077,2,E,1-Jan-76,6-Nov-05,Y,N,NA,NA,24,23,2,B,1,FIXED,4969,6842,0,OCS LEASE,G02372,TERMIN,NA,1976
93,10078_1,10078,Y,N,N,N,84,N,N,N,N,185,N,Y,G02368,17-Nov-94,N,N,N,N,N,155,N,N,NA,N,NA,N,N,N,NA,N,N,N,HI480A,4,NA,N,N,NA,HI,A 480,N,4,1,HI,A 480,A,5002,N,4980,E,3454975.81,192998,-94.478436,28.286755,HI,A 480,10078,2,E,1-Jan-76,17-Nov-94,Y,N,22-Aug-94,NA,9,6,0,A,1,FIXED,4980,5002,0,OCS LEASE,G02368,RELINQ,1994,1976
94,1008_1,1008,Y,N,N,Y,82,N,N,Y,N,2312,N,Y,G17182,23-Jul-15,N,NA,Y,N,Y,185,N,N,NA,N,0,N,Y,Y,NA,N,N,N,HI492A,4,1,N,NA,NA,HI,A 472,N,4,1,HI,A 472,D,2505,S,6002,E,3580673.81,184665,-94.0893376,28.24991771,HI,A 472,1008,2,E,24-Oct-01,25-Oct-05,Y,S,17-May-15,NA,6,4,0,D,1,FIXED,6002,2505,0,OCS LEASE,G17182,PROD,2015,2001
95,10080_1,10080,Y,N,N,N,97,N,N,N,N,3,N,Y,G02732,22-Oct-01,N,NA,N,N,N,212,N,N,NA,N,0,N,N,N,NA,N,N,N,HI302A,4,0,N,NA,0,HI,A 302,N,4,1,HI,A 302,A,2207,S,1050,E,3648985.81,184367,-93.877419,28.241042,HI,A 302,10080,2,E,1-Jan-76,15-Aug-94,Y,S,18-Oct-01,NA,18,10,NA,A,1,FIXED,1050,2207,NA,OCS LEASE,G02732,TERMIN,2001,1976
96,10081_1,10081,Y,N,N,N,104,N,Y,Y,N,3295,N,Y,G02423,11-Feb-16,Y,NA,Y,N,Y,227,N,N,NA,Y,0,P,Y,Y,D,Y,Y,N,HI334A,4,3,Y,NA,38,HI,A 334,Y,4,1,HI,A 334,B,7136,N,3036,W,3716431.81,143344,-93.67398225,28.12004641,HI,A 334,10081,2,W,1-Jan-77,20-Jun-11,Y,N,1-Aug-16,NA,12,11,1,B,1,FIXED,3036,7136,0,OCS LEASE,G02423,TERMIN,2016,1977
97,10081_2,10081,Y,N,N,N,104,N,Y,Y,N,3295,N,Y,G02423,11-Feb-16,Y,NA,Y,N,Y,227,N,N,NA,Y,0,P,Y,Y,D,Y,Y,N,HI334A,4,3,Y,NA,38,HI,A 334,Y,4,2,HI,A 334,B-AUX,7336,N,3036,W,3716431.81,143144,-93.67401049,28.11949693,HI,A 334,10081,2,W,1-Jan-78,12-Aug-08,N,N,29-Jun-16,NA,0,0,0,B-AUX,2,FIXED,3036,7336,0,OCS LEASE,G02423,TERMIN,2016,1978
98,10082_1,10082,N,Y,N,Y,15,N,N,Y,N,105,N,Y,G03236,3-Feb-14,N,NA,Y,N,Y,54,N,N,NA,N,0,P,Y,N,G,Y,N,Y,HI179,4,1,Y,NA,15,HI,179,N,4,1,HI,179,A,2384,S,500,W,3428775.81,517184,-94.521214,29.180518,HI,179,10082,2,W,1-Jan-76,22-Sep-22,Y,S,NA,NA,24,16,5,A,1,FIXED,500,2384,0,OCS LEASE,G03236,TERMIN,NA,1976
99,10083_1,10083,Y,N,N,N,95,N,N,N,N,724,N,Y,G02403,15-Aug-94,N,N,N,N,N,178,N,N,NA,N,NA,N,N,N,NA,N,N,N,HI279A,4,NA,N,N,NA,HI,A 279,N,4,1,HI,A 279,A,4500,S,4500,W,3702055.81,234180,-93.705778,28.371411,HI,A 279,10083,2,W,1-Jan-77,15-Aug-94,Y,S,13-Jun-90,NA,18,15,0,A,1,FIXED,4500,4500,0,OCS LEASE,G02403,TERMIN,1990,1977
100,10084_1,10084,N,Y,N,N,77,N,Y,Y,N,2312,N,Y,G02696,9-Feb-15,N,G,Y,N,Y,200,N,N,NA,N,0,T,Y,Y,D,Y,Y,Y,HI537A,4,1,Y,NA,12,HI,A 531,N,4,1,HI,A 531,A,1207,S,6858,E,3468937.81,120007,-94.44392302,28.08467007,HI,A 531,10084,2,E,1-Jan-76,25-Jun-11,Y,S,2-Sep-22,NA,18,16,0,A,1,FIXED,6858,1207,0,OCS LEASE,G02696,TERMIN,2022,1976
101,10085_1,10085,Y,N,N,N,114,N,N,N,N,276,N,Y,G02741,15-Aug-94,N,N,N,N,N,237,N,N,NA,N,NA,N,N,N,NA,N,N,N,HI343A,4,NA,N,N,NA,HI,A 343,N,4,1,HI,A 343,A,5338,N,6621,W,3688336.81,129302,-93.762992,28.084955,HI,A 343,10085,3,W,1-Jan-77,15-Aug-94,Y,N,14-Apr-89,NA,24,19,0,A,1,FIXED,6621,5338,0,OCS LEASE,G02741,TERMIN,1989,1977
102,10086_1,10086,Y,Y,Y,Y,100,N,Y,Y,N,491,N,Y,G02412,28-Nov-07,N,NA,Y,N,Y,217,N,N,NA,N,0,P,Y,N,G,Y,N,Y,HI317A,4,0,Y,NA,12,HI,A 317,NA,4,1,HI,A 317,A,5820,N,6987,E,3674728.81,176340,-93.798661,28.215863,HI,A 317,10086,3,E,1-Jan-77,27-Jul-04,Y,N,6-Sep-07,NA,24,19,0,A,1,FIXED,6987,5820,0,ROW,G03426,RELQ,2007,1977
103,10087_1,10087,Y,N,N,N,113,N,N,N,N,276,N,Y,G02740,15-Aug-94,N,N,N,N,N,236,N,N,NA,N,NA,N,N,N,NA,N,N,N,HI343A,4,NA,N,N,NA,HI,A 342,N,4,1,HI,A 342,B,3412,N,4856,E,3676859.81,131228,-93.798279,28.091655,HI,A 342,10087,2,E,1-Jan-77,15-Aug-94,Y,N,14-Apr-89,NA,10,7,0,B,1,FIXED,4856,3412,0,OCS LEASE,G02740,TERMIN,1989,1977
104,10088_1,10088,N,N,N,N,79,N,Y,N,N,2628,N,Y,G02697,25-Jan-22,Y,NA,Y,N,N,200,N,N,NA,Y,0,P,Y,N,G,Y,N,Y,HI537A,4,2,Y,NA,31,HI,A 536,Y,4,1,HI,A 536,C,4211,S,4556,E,3471239.81,107171,-94.438342,28.049148,HI,A 536,10088,2,E,1-Jan-77,10-Sep-18,Y,S,5-Dec-21,NA,18,11,0,C,1,FIXED,4556,4211,0,NA,NA,NA,2021,1977
105,10088_2,10088,N,N,N,N,79,N,Y,N,N,2628,N,Y,G02697,25-Jan-22,Y,NA,Y,N,N,200,N,N,NA,Y,0,P,Y,N,G,Y,N,Y,HI537A,4,2,Y,NA,31,HI,A 536,Y,4,2,HI,A 536,C-AUX,4169,S,4517,E,3471278.81,107129,-94.438226,28.049029,HI,A 536,10088,2,E,1-Jan-79,15-Aug-94,Y,S,NA,NA,0,0,0,C-AUX,2,FIXED,4517,4169,0,RUE,G30396,Approved,NA,1979
106,10088_3,10088,N,N,N,N,79,N,Y,N,N,2628,N,Y,G02697,25-Jan-22,Y,NA,Y,N,N,200,N,N,NA,Y,0,P,Y,N,G,Y,N,Y,HI537A,4,2,Y,NA,31,HI,A 536,Y,4,3,HI,A 536,C-AUX-2,3948,S,4517,E,3471278.81,106908,-94.438253,28.048421,HI,A 536,10088,1,E,1-Jan-79,18-Jun-02,N,S,21-Aug-11,NA,0,0,0,C-AUX-2,3,FIXED,4517,3948,0,OCS LEASE,G02697,TERMIN,2011,1979
107,10089_1,10089,N,N,N,N,80,N,N,Y,N,2312,N,Y,G02698,19-Feb-15,N,N,Y,N,Y,200,N,N,NA,N,0,T,Y,Y,D,Y,Y,N,HI537A,4,1,N,NA,6,HI,A 537,N,4,1,HI,A 537,B,8045,S,7223,E,3484412.81,111005,-94.397073,28.058265,HI,A 537,10089,2,E,1-Jan-77,22-Jan-07,Y,S,29-Nov-21,NA,18,11,1,B,1,FIXED,7223,8045,0,OCS LEASE,G02698,TERMIN,2021,1977
108,1009_1,1009,Y,Y,N,N,13,Y,Y,N,N,730,Y,Y,G18121,9-Jan-07,NA,NA,Y,N,N,38,N,NA,NA,N,1,N,Y,Y,NA,N,NA,Y,WILD,5,1,N,NA,NA,SA,6,NA,5,1,SA,6,A,2892,N,4296,E,1224817.18,-346624.1,-93.77260583,29.59716889,SA,6,1009,4,E,1-Feb-03,10-Jul-03,N,N,12-May-07,NA,3,2,NA,A,1,FIXED,4296,2892,NA,OCS LEASE,G18121,TERMIN,2007,2003
