Source,State,County,GEO_ID,Year,Sector,Industry,Establishments,Employment,Wages,GDP
ENOW,Ohio,State Totals,,2011,Tourism & Recreation,All Industries,1844,31556,525010893,1080187643
ENOW,Ohio,State Totals,,2011,Transportation,All Industries,149,5168,239288365,347652397
ENOW,Ohio,State Totals,,2012,Construction,All Industries,19,182,10817959,19043654
ENOW,Ohio,State Totals,,2012,Living Resources,All Industries,4,30,634638,1329756
ENOW,Ohio,State Totals,,2012,Minerals,All Industries,22,30,2722884,6359967
ENOW,Ohio,State Totals,,2012,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Ohio,State Totals,,2012,Tourism & Recreation,All Industries,2093,35725,589472017,1195975476
ENOW,Ohio,State Totals,,2012,Transportation,All Industries,155,5386,251741658,380081561
ENOW,Ohio,State Totals,,2013,Construction,All Industries,28,302,18730881,32481478
ENOW,Ohio,State Totals,,2013,Living Resources,All Industries,0,0,0,0
ENOW,Ohio,State Totals,,2013,Minerals,All Industries,19,33,2047432,5462844
ENOW,Ohio,State Totals,,2013,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Ohio,State Totals,,2013,Tourism & Recreation,All Industries,2129,36945,604505821,1292540128
ENOW,Ohio,State Totals,,2013,Transportation,All Industries,164,5682,267222076,418721099
ENOW,Ohio,State Totals,,2014,Construction,All Industries,13,152,10304791,16714601
ENOW,Ohio,State Totals,,2014,Living Resources,All Industries,5,8,276008,1331850
ENOW,Ohio,State Totals,,2014,Minerals,All Industries,31,60,3335832,6177315
ENOW,Ohio,State Totals,,2014,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Ohio,State Totals,,2014,Tourism & Recreation,All Industries,2165,37926,631838076,1357329525
ENOW,Ohio,State Totals,,2014,Transportation,All Industries,167,5749,276478762,423474249
ENOW,Ohio,State Totals,,2015,Construction,All Industries,25,283,17501829,27513597
ENOW,Ohio,State Totals,,2015,Living Resources,All Industries,5,9,295208,1495633
ENOW,Ohio,State Totals,,2015,Minerals,All Industries,18,19,1659495,2631498
ENOW,Ohio,State Totals,,2015,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Ohio,State Totals,,2015,Tourism & Recreation,All Industries,2235,39382,687669693,1417630542
ENOW,Ohio,State Totals,,2015,Transportation,All Industries,163,5966,285515698,416908529
ENOW,Ohio,State Totals,,2016,Construction,All Industries,27,307,19623661,30766720
ENOW,Ohio,State Totals,,2016,Living Resources,All Industries,5,8,302988,1481513
ENOW,Ohio,State Totals,,2016,Minerals,All Industries,17,9,959898,1554761
ENOW,Ohio,State Totals,,2016,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Ohio,State Totals,,2016,Tourism & Recreation,All Industries,2270,40996,730738607,1460900923
ENOW,Ohio,State Totals,,2016,Transportation,All Industries,180,6628,300065727,450408622
ENOW,Ohio,State Totals,,2017,Construction,All Industries,24,305,21666467,33013411
ENOW,Ohio,State Totals,,2017,Living Resources,All Industries,15,150,5476053,13723650
ENOW,Ohio,State Totals,,2017,Minerals,All Industries,18,35,2884909,4683047
ENOW,Ohio,State Totals,,2017,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Ohio,State Totals,,2017,Tourism & Recreation,All Industries,2287,42371,753748145,1440454912
ENOW,Ohio,State Totals,,2017,Transportation,All Industries,176,6698,300065859,437428492
ENOW,Ohio,State Totals,,2018,Construction,All Industries,27,264,16096414,24482687
ENOW,Ohio,State Totals,,2018,Living Resources,All Industries,14,156,5780715,14197278
ENOW,Ohio,State Totals,,2018,Minerals,All Industries,18,15,1460846,2409375
ENOW,Ohio,State Totals,,2018,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Ohio,State Totals,,2018,Tourism & Recreation,All Industries,2333,43161,780468899,1439165848
ENOW,Ohio,State Totals,,2018,Transportation,All Industries,186,7013,338737998,478508298
ENOW,Ohio,State Totals,,2019,Construction,All Industries,22,253,16324010,23927310
ENOW,Ohio,State Totals,,2019,Living Resources,All Industries,5,6,212732,1020285
ENOW,Ohio,State Totals,,2019,Minerals,All Industries,16,18,1566718,2618893
ENOW,Ohio,State Totals,,2019,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Ohio,State Totals,,2019,Tourism & Recreation,All Industries,2344,43415,798247195,1457294717
ENOW,Ohio,State Totals,,2019,Transportation,All Industries,172,10279,470376088,675911702
ENOW,Oregon,State Totals,,2005,Construction,All Industries,35,250,18092715,32818226
ENOW,Oregon,State Totals,,2005,Living Resources,All Industries,180,506,21435365,46128629
ENOW,Oregon,State Totals,,2005,Minerals,All Industries,5,103,5642138,28588518
ENOW,Oregon,State Totals,,2005,Ship & Boat Building,All Industries,19,493,38222097,62400538
ENOW,Oregon,State Totals,,2005,Tourism & Recreation,All Industries,1421,17656,335434128,727658934
ENOW,Oregon,State Totals,,2005,Transportation,All Industries,113,2763,150233810,272325485
ENOW,Oregon,State Totals,,2006,Construction,All Industries,41,337,23292408,39533162
ENOW,Oregon,State Totals,,2006,Living Resources,All Industries,186,522,21388535,50538471
ENOW,Oregon,State Totals,,2006,Minerals,All Industries,6,118,7246319,33182060
ENOW,Oregon,State Totals,,2006,Ship & Boat Building,All Industries,15,512,36716481,81052950
ENOW,Oregon,State Totals,,2006,Tourism & Recreation,All Industries,1462,18440,345796837,745035965
ENOW,Oregon,State Totals,,2006,Transportation,All Industries,114,2953,162636454,289407587
ENOW,Oregon,State Totals,,2007,Construction,All Industries,42,655,44860343,72637965
ENOW,Oregon,State Totals,,2007,Living Resources,All Industries,182,511,20719049,43658178
ENOW,Oregon,State Totals,,2007,Minerals,All Industries,7,226,13874989,67368649
ENOW,Oregon,State Totals,,2007,Ship & Boat Building,All Industries,17,702,50651979,117041295
ENOW,Oregon,State Totals,,2007,Tourism & Recreation,All Industries,1549,19299,364855793,768170924
ENOW,Oregon,State Totals,,2007,Transportation,All Industries,119,3156,176078387,277138739
ENOW,Oregon,State Totals,,2008,Construction,All Industries,41,708,48092700,77093218
ENOW,Oregon,State Totals,,2008,Living Resources,All Industries,117,193,9178133,18040119
ENOW,Oregon,State Totals,,2008,Minerals,All Industries,6,182,10701182,40782904
ENOW,Oregon,State Totals,,2008,Ship & Boat Building,All Industries,15,996,70292825,81478791
ENOW,Oregon,State Totals,,2008,Tourism & Recreation,All Industries,1561,19531,359149201,728816123
ENOW,Oregon,State Totals,,2008,Transportation,All Industries,122,3176,170079675,274455649
ENOW,Oregon,State Totals,,2009,Construction,All Industries,33,288,22741178,35663827
ENOW,Oregon,State Totals,,2009,Living Resources,All Industries,188,325,16131619,31803848
ENOW,Oregon,State Totals,,2009,Minerals,All Industries,10,223,12884018,55717068
ENOW,Oregon,State Totals,,2009,Ship & Boat Building,All Industries,16,864,60221619,77025398
ENOW,Oregon,State Totals,,2009,Tourism & Recreation,All Industries,1499,18464,341600000,684283729
ENOW,Oregon,State Totals,,2009,Transportation,All Industries,116,2668,147829637,229784629
ENOW,Oregon,State Totals,,2010,Construction,All Industries,37,504,40605650,60013241
ENOW,Oregon,State Totals,,2010,Living Resources,All Industries,169,303,14305149,26816140
ENOW,Oregon,State Totals,,2010,Minerals,All Industries,8,174,9028674,31577523
ENOW,Oregon,State Totals,,2010,Ship & Boat Building,All Industries,15,633,44643761,57150167
ENOW,Oregon,State Totals,,2010,Tourism & Recreation,All Industries,1716,21558,411032584,715785883
ENOW,Oregon,State Totals,,2010,Transportation,All Industries,118,2711,155334165,245516447
ENOW,Oregon,State Totals,,2011,Construction,All Industries,40,493,37360090,52598108
ENOW,Oregon,State Totals,,2011,Living Resources,All Industries,187,1052,38766486,76078161
ENOW,Oregon,State Totals,,2011,Minerals,All Industries,5,86,4495157,12654342
ENOW,Oregon,State Totals,,2011,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Oregon,State Totals,,2011,Tourism & Recreation,All Industries,1714,21553,407416124,759663777
ENOW,Oregon,State Totals,,2011,Transportation,All Industries,119,2716,159262520,249574591
ENOW,Oregon,State Totals,,2012,Construction,All Industries,47,460,32627444,49162127
ENOW,Oregon,State Totals,,2012,Living Resources,All Industries,183,1160,41840712,78858051
ENOW,Oregon,State Totals,,2012,Minerals,All Industries,5,92,4608957,11299749
ENOW,Oregon,State Totals,,2012,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Oregon,State Totals,,2012,Tourism & Recreation,All Industries,1706,22153,423089123,797350592
ENOW,Oregon,State Totals,,2012,Transportation,All Industries,116,2623,149888411,231088963
ENOW,Oregon,State Totals,,2013,Construction,All Industries,30,481,36474661,53326131
ENOW,Oregon,State Totals,,2013,Living Resources,All Industries,159,1152,42682156,84312724
ENOW,Oregon,State Totals,,2013,Minerals,All Industries,11,189,10175782,26588179
ENOW,Oregon,State Totals,,2013,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Oregon,State Totals,,2013,Tourism & Recreation,All Industries,1732,23089,450193372,797566366
ENOW,Oregon,State Totals,,2013,Transportation,All Industries,126,2580,144370260,218283649
ENOW,Oregon,State Totals,,2014,Construction,All Industries,25,361,27739456,38366803
ENOW,Oregon,State Totals,,2014,Living Resources,All Industries,168,1012,39031777,75476557
ENOW,Oregon,State Totals,,2014,Minerals,All Industries,11,196,10212866,27776904
ENOW,Oregon,State Totals,,2014,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Oregon,State Totals,,2014,Tourism & Recreation,All Industries,1721,24002,476768497,896219735
ENOW,Oregon,State Totals,,2014,Transportation,All Industries,131,2770,158436466,230441113
ENOW,Oregon,State Totals,,2015,Construction,All Industries,29,265,20549336,28117221
ENOW,Oregon,State Totals,,2015,Living Resources,All Industries,178,1195,40833019,81304787
ENOW,Oregon,State Totals,,2015,Minerals,All Industries,5,101,5287989,12622833
ENOW,Oregon,State Totals,,2015,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Oregon,State Totals,,2015,Tourism & Recreation,All Industries,1762,25264,521906261,979614130
ENOW,Oregon,State Totals,,2015,Transportation,All Industries,137,2684,148558741,208002279
ENOW,Oregon,State Totals,,2016,Construction,All Industries,27,196,15999341,21827310
ENOW,Oregon,State Totals,,2016,Living Resources,All Industries,196,1420,53107636,100619261
ENOW,Oregon,State Totals,,2016,Minerals,All Industries,5,99,5484762,17084991
ENOW,Oregon,State Totals,,2016,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Oregon,State Totals,,2016,Tourism & Recreation,All Industries,1804,26336,551584838,1013441261
ENOW,Oregon,State Totals,,2016,Transportation,All Industries,122,2723,149034487,209965917
ENOW,Oregon,State Totals,,2017,Construction,All Industries,26,195,16216384,22054514
ENOW,Oregon,State Totals,,2017,Living Resources,All Industries,193,1396,51846287,96658540
ENOW,Oregon,State Totals,,2017,Minerals,All Industries,5,102,5538946,16009739
ENOW,Oregon,State Totals,,2017,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Oregon,State Totals,,2017,Tourism & Recreation,All Industries,1863,27178,584207451,1070674886
ENOW,Oregon,State Totals,,2017,Transportation,All Industries,113,2990,162176750,226367953
ENOW,Oregon,State Totals,,2018,Construction,All Industries,27,279,21720248,29057767
ENOW,Oregon,State Totals,,2018,Living Resources,All Industries,194,1010,39130694,75570358
ENOW,Oregon,State Totals,,2018,Minerals,All Industries,5,102,5294061,15019149
ENOW,Oregon,State Totals,,2018,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Oregon,State Totals,,2018,Tourism & Recreation,All Industries,1883,27927,631888036,1144695532
ENOW,Oregon,State Totals,,2018,Transportation,All Industries,145,4350,222091089,304404149
ENOW,Oregon,State Totals,,2019,Construction,All Industries,28,343,26228810,33416184
ENOW,Oregon,State Totals,,2019,Living Resources,All Industries,191,1397,53939636,103764299
ENOW,Oregon,State Totals,,2019,Minerals,All Industries,10,203,11271195,30630774
ENOW,Oregon,State Totals,,2019,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Oregon,State Totals,,2019,Tourism & Recreation,All Industries,1903,28133,649085171,1148996748
ENOW,Oregon,State Totals,,2019,Transportation,All Industries,138,7410,323400862,445141398
ENOW,Pennsylvania,State Totals,,2005,Construction,All Industries,5,56,4225243,7469409
ENOW,Pennsylvania,State Totals,,2005,Living Resources,All Industries,58,277,8217396,16062438
ENOW,Pennsylvania,State Totals,,2005,Minerals,All Industries,23,45,2355794,8083866
ENOW,Pennsylvania,State Totals,,2005,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Pennsylvania,State Totals,,2005,Tourism & Recreation,All Industries,1741,25771,614878294,1476510295
ENOW,Pennsylvania,State Totals,,2005,Transportation,All Industries,120,5806,258134355,411605493
ENOW,Pennsylvania,State Totals,,2006,Construction,All Industries,23,193,13379799,21848817
ENOW,Pennsylvania,State Totals,,2006,Living Resources,All Industries,51,257,7750891,15192128
ENOW,Pennsylvania,State Totals,,2006,Minerals,All Industries,17,29,1524292,5387832
ENOW,Pennsylvania,State Totals,,2006,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Pennsylvania,State Totals,,2006,Tourism & Recreation,All Industries,1698,28007,664128954,1480835094
ENOW,Pennsylvania,State Totals,,2006,Transportation,All Industries,129,6822,290813817,433336791
ENOW,Pennsylvania,State Totals,,2007,Construction,All Industries,19,122,9685552,15111599
ENOW,Pennsylvania,State Totals,,2007,Living Resources,All Industries,50,238,7452941,14146052
ENOW,Pennsylvania,State Totals,,2007,Minerals,All Industries,20,41,2102950,6479907
ENOW,Pennsylvania,State Totals,,2007,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Pennsylvania,State Totals,,2007,Tourism & Recreation,All Industries,1771,28501,706502364,1521760244
ENOW,Pennsylvania,State Totals,,2007,Transportation,All Industries,135,6707,291624337,390654476
ENOW,Pennsylvania,State Totals,,2008,Construction,All Industries,28,218,15130152,23415223
ENOW,Pennsylvania,State Totals,,2008,Living Resources,All Industries,56,236,7054083,13306597
ENOW,Pennsylvania,State Totals,,2008,Minerals,All Industries,24,121,4773234,18898913
ENOW,Pennsylvania,State Totals,,2008,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Pennsylvania,State Totals,,2008,Tourism & Recreation,All Industries,1817,28424,664525058,1422037771
ENOW,Pennsylvania,State Totals,,2008,Transportation,All Industries,135,6502,283809183,395389392
ENOW,Pennsylvania,State Totals,,2009,Construction,All Industries,21,153,10712809,15683007
ENOW,Pennsylvania,State Totals,,2009,Living Resources,All Industries,56,210,5877990,11224589
ENOW,Pennsylvania,State Totals,,2009,Minerals,All Industries,23,94,4231698,26344713
ENOW,Pennsylvania,State Totals,,2009,Ship & Boat Building,All Industries,0,0,0,0
ENOW,Pennsylvania,State Totals,,2009,Tourism & Recreation,All Industries,1783,27680,642801142,1354754912
