"","PortID","PortName","ExpTotValue","ExpContainerValue","ExpContainerWeight","time","Year","State","PortNameTiCase","County_GEOID","CountyName","ImpContainerValue","ImpContainerWt","TotPortWt","TotPortContainerVal","TotPortVal","rnkTotValue","rnkTotPortWt","rnkExpValue","rnkExpContainerWt","rnkImpContainerVal","rnkImpContainerWt"
"150","3005","BELLINGHAM, WA",397463885,44203069,18909174,"2016-12","2016"," WA","Bellingham","53073","Whatcom",1009332,523384,19432558,45212401,398473217,71,86,64,69,84,93
"151","3005","BELLINGHAM, WA",510327963,3348748,1510641,"2017-12","2017"," WA","Bellingham","53073","Whatcom",618039,171245,1681886,3966787,510946002,71,86,64,69,84,93
"152","3005","BELLINGHAM, WA",630458835,1430453,540635,"2018-12","2018"," WA","Bellingham","53073","Whatcom",491898,83339,623974,1922351,630950733,71,86,64,69,84,93
"153","3005","BELLINGHAM, WA",1026786611,1429441,504761,"2019-12","2019"," WA","Bellingham","53073","Whatcom",76788,36920,541681,1506229,1026863399,71,86,64,69,84,93
"154","3005","BELLINGHAM, WA",950700539,3567290,1805593,"2020-12","2020"," WA","Bellingham","53073","Whatcom",0,0,1805593,3567290,950700539,71,86,64,69,84,93
"155","3005","BELLINGHAM, WA",1277934323,4281152,2073919,"2021-12","2021"," WA","Bellingham","53073","Whatcom",31313182,4373140,6447059,35594334,1309247505,71,86,64,69,84,93
"156","1904","BIRMINGHAM, AL",11717905,0,0,"2013-12","2013"," AL","Birmingham","01073","Jefferson",0,0,0,0,11717905,111,172.5,168,168,170,170
"157","1904","BIRMINGHAM, AL",515125,0,0,"2014-12","2014"," AL","Birmingham","01073","Jefferson",0,0,0,0,515125,111,172.5,168,168,170,170
"158","1904","BIRMINGHAM, AL",2386434,0,0,"2015-12","2015"," AL","Birmingham","01073","Jefferson",0,0,0,0,2386434,111,172.5,168,168,170,170
"159","1904","BIRMINGHAM, AL",92716964,0,0,"2016-12","2016"," AL","Birmingham","01073","Jefferson",0,0,0,0,92716964,111,172.5,168,168,170,170
"160","1904","BIRMINGHAM, AL",229382903,0,0,"2017-12","2017"," AL","Birmingham","01073","Jefferson",0,0,0,0,229382903,111,172.5,168,168,170,170
"161","1904","BIRMINGHAM, AL",92385653,0,0,"2018-12","2018"," AL","Birmingham","01073","Jefferson",0,0,0,0,92385653,111,172.5,168,168,170,170
"162","1904","BIRMINGHAM, AL",12241081,0,0,"2019-12","2019"," AL","Birmingham","01073","Jefferson",0,0,0,0,12241081,111,172.5,168,168,170,170
"163","1904","BIRMINGHAM, AL",571164,0,0,"2020-12","2020"," AL","Birmingham","01073","Jefferson",0,0,0,0,571164,111,172.5,168,168,170,170
"164","1904","BIRMINGHAM, AL",256054,0,0,"2021-12","2021"," AL","Birmingham","01073","Jefferson",0,0,0,0,256054,111,172.5,168,168,170,170
"165","3004","BLAINE, WA",17348592191,64124074,14817877,"2013-12","2013"," WA","Blaine","53073","Whatcom",20878742,1154244,15972121,85002816,17369470933,24,79,55,64,73,89
"166","3004","BLAINE, WA",17313091193,62187914,13446251,"2014-12","2014"," WA","Blaine","53073","Whatcom",13498125,1028098,14474349,75686039,17326589318,24,79,55,64,73,89
"167","3004","BLAINE, WA",15443187859,63086827,16308681,"2015-12","2015"," WA","Blaine","53073","Whatcom",12891439,4539784,20848465,75978266,15456079298,24,79,55,64,73,89
"168","3004","BLAINE, WA",15321936510,64416361,14683800,"2016-12","2016"," WA","Blaine","53073","Whatcom",6594948,586667,15270467,71011309,15328531458,24,79,55,64,73,89
"169","3004","BLAINE, WA",15210341563,47882579,6054222,"2017-12","2017"," WA","Blaine","53073","Whatcom",7561067,720103,6774325,55443646,15217902630,24,79,55,64,73,89
"170","3004","BLAINE, WA",15233097405,70211376,7674853,"2018-12","2018"," WA","Blaine","53073","Whatcom",7397649,882121,8556974,77609025,15240495054,24,79,55,64,73,89
"171","3004","BLAINE, WA",14133468925,87216872,8272413,"2019-12","2019"," WA","Blaine","53073","Whatcom",11161125,1315849,9588262,98377997,14144630050,24,79,55,64,73,89
"172","3004","BLAINE, WA",12326376452,66876595,6412386,"2020-12","2020"," WA","Blaine","53073","Whatcom",4469513,358811,6771197,71346108,12330845965,24,79,55,64,73,89
"173","3004","BLAINE, WA",14253850005,63790577,7615133,"2021-12","2021"," WA","Blaine","53073","Whatcom",4779383,369245,7984378,68569960,14258629388,24,79,55,64,73,89
"174","0401","BOSTON, MA",1234937162,705342842,465363327,"2013-12","2013"," MA","Boston","25021","Norfolk",3629821406,833446259,1298809586,4335164248,4864758568,41,20,22,20,19,19
"175","0401","BOSTON, MA",1204183463,744893604,475205188,"2014-12","2014"," MA","Boston","25021","Norfolk",3798613914,1014453346,1489658534,4543507518,5002797377,41,20,22,20,19,19
"176","0401","BOSTON, MA",1014368039,630978459,488089008,"2015-12","2015"," MA","Boston","25021","Norfolk",4046975635,1111562254,1599651262,4677954094,5061343674,41,20,22,20,19,19
"177","0401","BOSTON, MA",1100351637,746927530,704225641,"2016-12","2016"," MA","Boston","25021","Norfolk",3936483274,990097582,1694323223,4683410804,5036834911,41,20,22,20,19,19
"178","0401","BOSTON, MA",1558383552,930560696,838785639,"2017-12","2017"," MA","Boston","25021","Norfolk",4142927199,1060404336,1899189975,5073487895,5701310751,41,20,22,20,19,19
"179","0401","BOSTON, MA",1264116793,962539228,833473644,"2018-12","2018"," MA","Boston","25021","Norfolk",4784002259,1126280386,1959754030,5746541487,6048119052,41,20,22,20,19,19
"180","0401","BOSTON, MA",1196275820,921646923,837513151,"2019-12","2019"," MA","Boston","25021","Norfolk",4846786564,1180745783,2018258934,5768433487,6043062384,41,20,22,20,19,19
"181","0401","BOSTON, MA",1070142769,818919129,887374025,"2020-12","2020"," MA","Boston","25021","Norfolk",4470790486,1085704556,1973078581,5289709615,5540933255,41,20,22,20,19,19
"182","0401","BOSTON, MA",1377776396,1031013790,758968426,"2021-12","2021"," MA","Boston","25021","Norfolk",3306822873,825703454,1584671880,4337836663,4684599269,41,20,22,20,19,19
"183","0410","BRIDGEPORT, CT",934367,21800,6589,"2013-12","2013"," CT","Bridgeport","09001","Fairfield",112821,21935,28524,134621,1047188,155,145,137,133,135,134
"184","0410","BRIDGEPORT, CT",3666268,25121,32770,"2014-12","2014"," CT","Bridgeport","09001","Fairfield",0,0,32770,25121,3666268,155,145,137,133,135,134
"185","0410","BRIDGEPORT, CT",1328324,102220,19927,"2015-12","2015"," CT","Bridgeport","09001","Fairfield",0,0,19927,102220,1328324,155,145,137,133,135,134
"186","0410","BRIDGEPORT, CT",7893079,0,0,"2016-12","2016"," CT","Bridgeport","09001","Fairfield",102106,21338,21338,102106,7995185,155,145,137,133,135,134
"187","0410","BRIDGEPORT, CT",14375254,24198,20026,"2017-12","2017"," CT","Bridgeport","09001","Fairfield",33462,11846,31872,57660,14408716,155,145,137,133,135,134
"188","0410","BRIDGEPORT, CT",3430991,15690,648,"2018-12","2018"," CT","Bridgeport","09001","Fairfield",500391,37631,38279,516081,3931382,155,145,137,133,135,134
"189","0410","BRIDGEPORT, CT",1701131,0,0,"2019-12","2019"," CT","Bridgeport","09001","Fairfield",33177,42330,42330,33177,1734308,155,145,137,133,135,134
"190","0410","BRIDGEPORT, CT",2742279,0,0,"2020-12","2020"," CT","Bridgeport","09001","Fairfield",21276,4785,4785,21276,2763555,155,145,137,133,135,134
"191","0410","BRIDGEPORT, CT",2253682,48361,3309,"2021-12","2021"," CT","Bridgeport","09001","Fairfield",0,0,3309,48361,2253682,155,145,137,133,135,134
"192","1701","BRUNSWICK, GA",5007920672,225042020,66505623,"2013-12","2013"," GA","Brunswick","13127","Glynn",805698567,82849535,149355158,1030740587,5813619239,36,52,32,45,29,52
"193","1701","BRUNSWICK, GA",5521895890,268925431,152574875,"2014-12","2014"," GA","Brunswick","13127","Glynn",382911618,26910396,179485271,651837049,5904807508,36,52,32,45,29,52
"194","1701","BRUNSWICK, GA",5867352948,116874506,113825442,"2015-12","2015"," GA","Brunswick","13127","Glynn",367522481,29895149,143720591,484396987,6234875429,36,52,32,45,29,52
"195","1701","BRUNSWICK, GA",6005673194,89797939,75565104,"2016-12","2016"," GA","Brunswick","13127","Glynn",349792962,26390018,101955122,439590901,6355466156,36,52,32,45,29,52
"196","1701","BRUNSWICK, GA",6021334986,306095074,46889526,"2017-12","2017"," GA","Brunswick","13127","Glynn",319588702,24641710,71531236,625683776,6340923688,36,52,32,45,29,52
"197","1701","BRUNSWICK, GA",5183923611,102640154,25754437,"2018-12","2018"," GA","Brunswick","13127","Glynn",582486851,42086854,67841291,685127005,5766410462,36,52,32,45,29,52
"198","1701","BRUNSWICK, GA",5663049297,64540446,20978894,"2019-12","2019"," GA","Brunswick","13127","Glynn",804114438,68766270,89745164,868654884,6467163735,36,52,32,45,29,52
"199","1701","BRUNSWICK, GA",7244331599,93343441,20775869,"2020-12","2020"," GA","Brunswick","13127","Glynn",1092319339,98780445,119556314,1185662780,8336650938,36,52,32,45,29,52
"200","1701","BRUNSWICK, GA",9101183024,1197665659,148229893,"2021-12","2021"," GA","Brunswick","13127","Glynn",1102986977,98676967,246906860,2300652636,10204170001,36,52,32,45,29,52
"201","0901","BUFFALO-NIAGARA FALLS, NY",44827244460,144670963,8047096,"2013-12","2013"," NY","Buffalo-Niagara Falls","36029","Erie",18566088,40870086,48917182,163237051,44845810548,13,64,33,55,55,64
"202","0901","BUFFALO-NIAGARA FALLS, NY",49398789039,142482709,16493404,"2014-12","2014"," NY","Buffalo-Niagara Falls","36029","Erie",59168730,23759598,40253002,201651439,49457957769,13,64,33,55,55,64
"203","0901","BUFFALO-NIAGARA FALLS, NY",47232009270,224916531,25750139,"2015-12","2015"," NY","Buffalo-Niagara Falls","36029","Erie",70443879,9732863,35483002,295360410,47302453149,13,64,33,55,55,64
"204","0901","BUFFALO-NIAGARA FALLS, NY",47173901525,234270665,42005037,"2016-12","2016"," NY","Buffalo-Niagara Falls","36029","Erie",77115000,14634336,56639373,311385665,47251016525,13,64,33,55,55,64
"205","0901","BUFFALO-NIAGARA FALLS, NY",42335080820,164639725,19248594,"2017-12","2017"," NY","Buffalo-Niagara Falls","36029","Erie",56717304,11712371,30960965,221357029,42391798124,13,64,33,55,55,64
"206","0901","BUFFALO-NIAGARA FALLS, NY",42302788222,241600209,23531009,"2018-12","2018"," NY","Buffalo-Niagara Falls","36029","Erie",63874614,14793741,38324750,305474823,42366662836,13,64,33,55,55,64
"207","0901","BUFFALO-NIAGARA FALLS, NY",41152557117,309525026,30623985,"2019-12","2019"," NY","Buffalo-Niagara Falls","36029","Erie",69447922,14532818,45156803,378972948,41222005039,13,64,33,55,55,64
"208","0901","BUFFALO-NIAGARA FALLS, NY",36796991968,377581306,22300513,"2020-12","2020"," NY","Buffalo-Niagara Falls","36029","Erie",52124135,13473500,35774013,429705441,36849116103,13,64,33,55,55,64
"209","0901","BUFFALO-NIAGARA FALLS, NY",42563483030,425212020,34392418,"2021-12","2021"," NY","Buffalo-Niagara Falls","36029","Erie",64708100,22074585,56467003,489920120,42628191130,13,64,33,55,55,64
"210","0115","CALAIS, ME",1524924625,7748024,2834293,"2013-12","2013"," ME","Calais","23029","Washington",0,0,2834293,7748024,1524924625,63,103,85,85,116,112
"211","0115","CALAIS, ME",1848522133,5817300,1760695,"2014-12","2014"," ME","Calais","23029","Washington",10032,2843,1763538,5827332,1848532165,63,103,85,85,116,112
"212","0115","CALAIS, ME",1260816017,1104896,323906,"2015-12","2015"," ME","Calais","23029","Washington",0,0,323906,1104896,1260816017,63,103,85,85,116,112
"213","0115","CALAIS, ME",1246226042,638152,192951,"2016-12","2016"," ME","Calais","23029","Washington",260366,12536,205487,898518,1246486408,63,103,85,85,116,112
"214","0115","CALAIS, ME",1304972896,975142,829655,"2017-12","2017"," ME","Calais","23029","Washington",0,0,829655,975142,1304972896,63,103,85,85,116,112
"215","0115","CALAIS, ME",1349415125,173481,76773,"2018-12","2018"," ME","Calais","23029","Washington",1492220,144312,221085,1665701,1350907345,63,103,85,85,116,112
"216","0115","CALAIS, ME",1281426629,387122,327480,"2019-12","2019"," ME","Calais","23029","Washington",302068,24858,352338,689190,1281728697,63,103,85,85,116,112
"217","0115","CALAIS, ME",1105929972,2917808,6423073,"2020-12","2020"," ME","Calais","23029","Washington",327445,190980,6614053,3245253,1106257417,63,103,85,85,116,112
"218","0115","CALAIS, ME",1581900096,1937240,2703200,"2021-12","2021"," ME","Calais","23029","Washington",167825,220500,2923700,2105065,1582067921,63,103,85,85,116,112
"219","1302","CAMBRIDGE, MD",5000,0,0,"2014-12","2014"," MD","Cambridge","24019","Dorchester",4759577,253057,253057,4759577,4764577,138,125,136,139,99,103
"220","1302","CAMBRIDGE, MD",50182,0,0,"2016-12","2016"," MD","Cambridge","24019","Dorchester",0,0,0,0,50182,138,125,136,139,99,103
"221","1302","CAMBRIDGE, MD",101351,0,0,"2017-12","2017"," MD","Cambridge","24019","Dorchester",18033,2606,2606,18033,119384,138,125,136,139,99,103
"222","1302","CAMBRIDGE, MD",83954,47414,8916,"2018-12","2018"," MD","Cambridge","24019","Dorchester",79740,9978,18894,127154,163694,138,125,136,139,99,103
"223","1302","CAMBRIDGE, MD",134901,98911,20770,"2019-12","2019"," MD","Cambridge","24019","Dorchester",2737331,353770,374540,2836242,2872232,138,125,136,139,99,103
"224","1302","CAMBRIDGE, MD",253279,42011,3857,"2020-12","2020"," MD","Cambridge","24019","Dorchester",90896,100544,104401,132907,344175,138,125,136,139,99,103
"225","1302","CAMBRIDGE, MD",79281642,0,0,"2021-12","2021"," MD","Cambridge","24019","Dorchester",634701,192371,192371,634701,79916343,138,125,136,139,99,103
"226","1107","CAMDEN, NJ",214838141,37651525,541016,"2013-12","2013"," NJ","Camden","42101","Philadelphia",3602382,2352251,2893267,41253907,218440523,102,82,57,82,77,75
"227","1107","CAMDEN, NJ",153273813,80255664,1382853,"2014-12","2014"," NJ","Camden","42101","Philadelphia",6914029,6797680,8180533,87169693,160187842,102,82,57,82,77,75
"228","1107","CAMDEN, NJ",69598673,1332450,1767185,"2015-12","2015"," NJ","Camden","42101","Philadelphia",23567846,32231752,33998937,24900296,93166519,102,82,57,82,77,75
"229","1107","CAMDEN, NJ",129361521,57909300,5380626,"2016-12","2016"," NJ","Camden","42101","Philadelphia",2113719,3034713,8415339,60023019,131475240,102,82,57,82,77,75
"230","1107","CAMDEN, NJ",26588859,10211523,1065722,"2017-12","2017"," NJ","Camden","42101","Philadelphia",2139462,290567,1356289,12350985,28728321,102,82,57,82,77,75
"231","0706","CAPE VINCENT, NY",2022277,0,0,"2013-12","2013"," NY","Cape Vincent","36045","Jefferson",0,0,0,0,2022277,165,159,168,168,149,149
"232","0706","CAPE VINCENT, NY",1053490,0,0,"2014-12","2014"," NY","Cape Vincent","36045","Jefferson",10023,2666,2666,10023,1063513,165,159,168,168,149,149
"233","2830","CARQUINEZ STRAIT, CA",32465153,0,0,"2013-12","2013"," CA","Carquinez Strait","06013","Contra Costa",0,0,0,0,32465153,91,84,77,104,47,76
"234","2830","CARQUINEZ STRAIT, CA",126586623,58575,213924,"2014-12","2014"," CA","Carquinez Strait","06013","Contra Costa",10143,1,213925,68718,126596766,91,84,77,104,47,76
"235","2830","CARQUINEZ STRAIT, CA",69098020,0,0,"2015-12","2015"," CA","Carquinez Strait","06013","Contra Costa",0,0,0,0,69098020,91,84,77,104,47,76
"236","2830","CARQUINEZ STRAIT, CA",165443542,19845916,976094,"2016-12","2016"," CA","Carquinez Strait","06013","Contra Costa",0,0,976094,19845916,165443542,91,84,77,104,47,76
"237","2830","CARQUINEZ STRAIT, CA",111610683,0,0,"2017-12","2017"," CA","Carquinez Strait","06013","Contra Costa",79490,2190,2190,79490,111690173,91,84,77,104,47,76
"238","2830","CARQUINEZ STRAIT, CA",75377483,12432643,580941,"2018-12","2018"," CA","Carquinez Strait","06013","Contra Costa",124916730,7733548,8314489,137349373,200294213,91,84,77,104,47,76
"239","2830","CARQUINEZ STRAIT, CA",26045012,466738,19857,"2019-12","2019"," CA","Carquinez Strait","06013","Contra Costa",152397608,10088434,10108291,152864346,178442620,91,84,77,104,47,76
"240","2830","CARQUINEZ STRAIT, CA",9120769,1220819,49213,"2020-12","2020"," CA","Carquinez Strait","06013","Contra Costa",344315536,21920411,21969624,345536355,353436305,91,84,77,104,47,76
"241","2830","CARQUINEZ STRAIT, CA",19919575,1355895,60031,"2021-12","2021"," CA","Carquinez Strait","06013","Contra Costa",555208791,34710951,34770982,556564686,575128366,91,84,77,104,47,76
"242","1601","CHARLESTON, SC",25903961147,13850270321,4648820081,"2013-12","2013"," SC","Charleston","45019","Charleston",37984729802,5251308723,9900128804,51835000123,63888690949,6,7,8,8,5,6
"243","1601","CHARLESTON, SC",30429905807,14594309681,5064092926,"2014-12","2014"," SC","Charleston","45019","Charleston",41918410664,6177163013,11241255939,56512720345,72348316471,6,7,8,8,5,6
"244","1601","CHARLESTON, SC",31630881399,15111060074,5456101978,"2015-12","2015"," SC","Charleston","45019","Charleston",45258135848,7129843211,12585945189,60369195922,76889017247,6,7,8,8,5,6
"245","1601","CHARLESTON, SC",33061344174,14427595777,5752722724,"2016-12","2016"," SC","Charleston","45019","Charleston",41872789603,7062522421,12815245145,56300385380,74934133777,6,7,8,8,5,6
"246","1601","CHARLESTON, SC",30920912949,15595715217,6607850886,"2017-12","2017"," SC","Charleston","45019","Charleston",42203518858,8283483910,14891334796,57799234075,73124431807,6,7,8,8,5,6
"247","1601","CHARLESTON, SC",34178141668,17963746184,7288296909,"2018-12","2018"," SC","Charleston","45019","Charleston",43448641149,7955987401,15244284310,61412387333,77626782817,6,7,8,8,5,6
"248","1601","CHARLESTON, SC",40077520226,17932506120,7003912511,"2019-12","2019"," SC","Charleston","45019","Charleston",44874527124,8146601292,15150513803,62807033244,84952047350,6,7,8,8,5,6
"249","1601","CHARLESTON, SC",30179500069,16633634095,6858244469,"2020-12","2020"," SC","Charleston","45019","Charleston",44259538281,8222215608,15080460077,60893172376,74439038350,6,7,8,8,5,6
"250","1601","CHARLESTON, SC",29826309792,18832303688,7245766514,"2021-12","2021"," SC","Charleston","45019","Charleston",55896046082,10153630115,17399396629,74728349770,85722355874,6,7,8,8,5,6
"251","1409","CHARLESTON, WV",138874,0,0,"2013-12","2013"," WV","Charleston","51813","Virginia Beach",0,0,0,0,138874,180,172.5,168,168,170,170
"252","1409","CHARLESTON, WV",822238,0,0,"2014-12","2014"," WV","Charleston","51813","Virginia Beach",0,0,0,0,822238,180,172.5,168,168,170,170
"253","1409","CHARLESTON, WV",12644,0,0,"2015-12","2015"," WV","Charleston","51813","Virginia Beach",0,0,0,0,12644,180,172.5,168,168,170,170
"254","1409","CHARLESTON, WV",397725,0,0,"2016-12","2016"," WV","Charleston","51813","Virginia Beach",0,0,0,0,397725,180,172.5,168,168,170,170
"255","1409","CHARLESTON, WV",263218,0,0,"2017-12","2017"," WV","Charleston","51813","Virginia Beach",0,0,0,0,263218,180,172.5,168,168,170,170
"256","1409","CHARLESTON, WV",1472380,0,0,"2018-12","2018"," WV","Charleston","51813","Virginia Beach",0,0,0,0,1472380,180,172.5,168,168,170,170
"257","1409","CHARLESTON, WV",235948,0,0,"2019-12","2019"," WV","Charleston","51813","Virginia Beach",0,0,0,0,235948,180,172.5,168,168,170,170
"258","1409","CHARLESTON, WV",252985,0,0,"2020-12","2020"," WV","Charleston","51813","Virginia Beach",0,0,0,0,252985,180,172.5,168,168,170,170
"259","1409","CHARLESTON, WV",8375,0,0,"2021-12","2021"," WV","Charleston","51813","Virginia Beach",0,0,0,0,8375,180,172.5,168,168,170,170
"260","1512","CHARLOTTE, NC",564303732,0,0,"2013-12","2013"," NC","Charlotte","45091","York",0,0,0,0,564303732,74,172.5,168,168,170,170
"261","1512","CHARLOTTE, NC",630167462,0,0,"2014-12","2014"," NC","Charlotte","45091","York",0,0,0,0,630167462,74,172.5,168,168,170,170
"262","1512","CHARLOTTE, NC",760762209,0,0,"2015-12","2015"," NC","Charlotte","45091","York",0,0,0,0,760762209,74,172.5,168,168,170,170
"263","1512","CHARLOTTE, NC",613995957,0,0,"2016-12","2016"," NC","Charlotte","45091","York",0,0,0,0,613995957,74,172.5,168,168,170,170
"264","1512","CHARLOTTE, NC",843717290,0,0,"2017-12","2017"," NC","Charlotte","45091","York",0,0,0,0,843717290,74,172.5,168,168,170,170
"265","1512","CHARLOTTE, NC",944932427,0,0,"2018-12","2018"," NC","Charlotte","45091","York",0,0,0,0,944932427,74,172.5,168,168,170,170
"266","1512","CHARLOTTE, NC",801956715,0,0,"2019-12","2019"," NC","Charlotte","45091","York",0,0,0,0,801956715,74,172.5,168,168,170,170
"267","1512","CHARLOTTE, NC",273015307,0,0,"2020-12","2020"," NC","Charlotte","45091","York",0,0,0,0,273015307,74,172.5,168,168,170,170
